,COMPANY,TITLE,QUALIFICATIONS,LINK,DESCRIPTION
11,StateFarm,Data Analyst,"Recent programming and SQL coding experience and/or four-year degree in Computer Science or related field.Experience in Python or similar language and SQLExcellent verbal and written communication skillsSource management knowledge, Git/GitLab preferredExcellent problem-solving skills and ability to handle multiple projects simultaneouslyAbility to work with data sources in a variety of formats",https://jobs.statefarm.com/main/jobs/29961?lang=en-us,"Recent programming and SQL coding experience and/or four-year degree in Computer Science or related field.Experience in Python or similar language and SQLExcellent verbal and written communication skillsSource management knowledge, Git/GitLab preferredExcellent problem-solving skills and ability to handle multiple projects simultaneouslyAbility to work with data sources in a variety of formats"
12,StateFarm,REMOTE Data Engineer,"At least 5 years of experience in data engineeringStrong proficiency in Python and SQLExperience with data warehousing and ETL toolsFamiliarity with cloud computing platforms, such as AWSKnowledge of data modeling and data visualization techniquesExcellent problem-solving, analytical, communication, and interpersonal skills",https://jobs.statefarm.com/main/jobs/30294?lang=en-us,Position data and perform data analysis for use in visualizations that will provide insights into business opportunities.Interface with the business areas that are sourcing the data for the various analytical insights.
13,StateFarm,Actuarial Systems Analyst,"Experience in project development using coding solutions (skilled in at least one programming language)Experience applying software development best practices (design principles, documentation, testing, etc.) Ability to work directly with our users and business partners to solve problemsStrong debugging and root cause analysis skillsetStrong teamwork, collaboration, and communication skillsHigh degree of curiosity and self-motivated to learn",https://jobs.statefarm.com/main/jobs/30634?lang=en-us,"Experience in project development using coding solutions (skilled in at least one programming language)Experience applying software development best practices (design principles, documentation, testing, etc.) Ability to work directly with our users and business partners to solve problemsStrong debugging and root cause analysis skillsetStrong teamwork, collaboration, and communication skillsHigh degree of curiosity and self-motivated to learn"
14,StateFarm,Data Analyst,"Applies in-depth knowledge of visualization and analytics data tools, practices, applications, programming languages and environments to assignmentsExtensive experience developing BI solutions in tools like Tableau, Power BI, QlikSense, or AWS QuickSightStrong problem-solving, analytical, interpersonal, verbal, and written communications skillsSQL/R/Python/DAX experience",https://jobs.statefarm.com/main/jobs/30290?lang=en-us,Position data and perform data analysis for use in visualizations that will provide insights into business opportunities.Interface with the business areas that are sourcing the data for the various analytical insights.
15,StateFarm,Data Scientist - Model Validator (REMOTE),"Completed Masters, other advanced degrees, and 3+ years of experience in an analytical field such as data science, quantitative marketing, statistics, operations research, management science, industrial engineering, economics, etc.5+ years of experience building predictive models in a business environment preferred. Experience engaging in quantitative analysis on many non-standard and unique business problems. Candidates with experience conducting analysis in the Insurance or Financial industries preferred. Experience with data cleansing, feature creation, feature selection and value imputation.Experience with Python, R, and/or SASExperience with cloud-based environments (e.g.AWS) and/or LinuxThorough understanding of generalized linear modelsKnowledge of at least two (2) of the following methods:time series analysiscluster analysistree-based algorithms, orneural networksExcellent communication skills and the ability to manage multiple, diverse stakeholders across business areas and leadership levelsExercise sound judgment to diagnose and resolve problems within an area of expertise",https://jobs.statefarm.com/main/jobs/28667?lang=en-us,"Completed Masters, other advanced degrees, and 3+ years of experience in an analytical field such as data science, quantitative marketing, statistics, operations research, management science, industrial engineering, economics, etc.5+ years of experience building predictive models in a business environment preferred. Experience engaging in quantitative analysis on many non-standard and unique business problems. Candidates with experience conducting analysis in the Insurance or Financial industries preferred. Experience with data cleansing, feature creation, feature selection and value imputation.Experience with Python, R, and/or SASExperience with cloud-based environments (e.g.AWS) and/or LinuxThorough understanding of generalized linear modelsKnowledge of at least two (2) of the following methods:time series analysiscluster analysistree-based algorithms, orneural networksExcellent communication skills and the ability to manage multiple, diverse stakeholders across business areas and leadership levelsExercise sound judgment to diagnose and resolve problems within an area of expertise"
16,StateFarm,Agency Specialist,"Bachelor’s Degree or higher level education is desired but not requiredAn understanding of State Farm marketing systems, product lines and the agent office environment.Ability to learn web and non-web programs in order to drive adoption and use of new systems and processes.Digital marketing experience is highly desired.Proficient in Microsoft Office Suite (especially Outlook, OneNote, Excel, and Word).Strong relationship building skills.Strong initiative with proven ability to work in a collaborative team environment.Strong written and oral communication skills.Strong ability to influence and coach others.Enjoys working with others one-on-one and in group settings, both face-to-face and virtually; leveraging technological capabilities.",https://jobs.statefarm.com/main/jobs/30399?lang=en-us,"Understands the needs of independent agents and influences the adoption of marketing and sales processes and practices.Executes on activations and deployments with Sales Leaders, Market Area Executive Leadership, and Corporate Agency to provide integrated technology and system consulting for agents and agents' team members.Provides expert coaching on various technology platforms and initiatives for use by agents and Field Leadership.Works with field leadership on a variety of agent issues."
17,StateFarm,Legal Secretary,"3-5 years civil litigation experience requiredPersonal injury experience Litigation and trial experienceCalendaring/scheduling managementProficiency in software technology, tools, and case management systemWorking familiarity with court rules of procedurePropounding discoverySetting depositions including non-retained and retained expert witnessesFiling motions and pleadings (required in a high volume)Electronic case load environmentAttention to detailStrong written and verbal communication skills",https://jobs.statefarm.com/main/jobs/28900?lang=en-us,"3-5 years civil litigation experience requiredPersonal injury experience Litigation and trial experienceCalendaring/scheduling managementProficiency in software technology, tools, and case management systemWorking familiarity with court rules of procedurePropounding discoverySetting depositions including non-retained and retained expert witnessesFiling motions and pleadings (required in a high volume)Electronic case load environmentAttention to detailStrong written and verbal communication skills"
18,StateFarm,Paralegal,"Degree or Certificate REQUIREDCandidates must meet the California Business & Professions Code §6450 for paralegals requirements1-4 years of civil litigation experience, preferably in the areas of insurance defense or personal injuryKnowledge and experience with California Code of Civil ProcedureBackground in preparing discovery responses, medical record collection, and preparing medical summaries/chronologies is preferredTrial experience is preferredProficiency in software technology, tools, and case management systemStrong written and verbal communication skillsApplicants are required to be eligible to lawfully work in the U.S. immediately; employer will not sponsor applicants for U.S. Work opportunityPotential salary range: $56,099.62-$81,871.97 (compensation offered will be based on experience)Potential yearly incentive pay up to 15% of base salary (results may vary from year to year)",https://jobs.statefarm.com/main/jobs/30701?lang=en-us,"Jeanette N. Little & Associates, insurance staff counsel for State Farm Insurance Companies, is seeking a paralegal to join the Pleasanton, California office."
19,StateFarm,Legal Secretary,We Are Looking for Candidates With:,https://jobs.statefarm.com/main/jobs/29696?lang=en-us,"Yvonne M. Kaminski & Associates, insurance staff counsel for State Farm Insurance Companies, is seeking a Personal Injury Litigation Secretary for the Chicago, IL office. Duties include assistant to and partnership with the attorney, scheduling depositions, maintaining the integrity of the litigation file in our case management system, scanning documents, strong interaction w/clients, and outside counsel. Must possess strong work ethic and team spirit. Must have strong working knowledge and ability to prepare P.I. documents; Must understand the court system; Must possess strong written and oral communication. Proficiency in computer literacy a must. Ability to provide Remarkable Customer Service to our clients and claims partners. The qualified candidate must be reliable, dedicated, team-oriented and professional. The selected individual will be considered a hybrid employee, spending required time in the office with some optional opportunities to work in a virtual environment at times. Work arrangements are subject to change over time based on business needs."
20,StateFarm,Legal Secretary,"Knowledge of local, state, and federal rules regarding pleadings and discovery formats, deadlines and filing requirements is preferred, but not required.Legal Secretary or Legal Assistant experience is a plus.Strong ability to multi-task; anticipate deadlines to ensure completion of time sensitive tasks.Familiarity with court structures, vendors, and other legal resources is preferred, but not required.Accurate, efficient, and comfortable working in an electronic environment.Experience with Microsoft Office, Adobe and e-filing is highly desired.Proficiency in software technology, tools, and case management systems.Strong written and verbal communication skills, and attention to detail.Applicants are required to be eligible to lawfully work in the U.S. immediately; employer will not sponsor applicants for U.S. work opportunity. #LI-SK2#LI-SK2",https://jobs.statefarm.com/main/jobs/30102?lang=en-us,"Knowledge of local, state, and federal rules regarding pleadings and discovery formats, deadlines and filing requirements is preferred, but not required.Legal Secretary or Legal Assistant experience is a plus.Strong ability to multi-task; anticipate deadlines to ensure completion of time sensitive tasks.Familiarity with court structures, vendors, and other legal resources is preferred, but not required.Accurate, efficient, and comfortable working in an electronic environment.Experience with Microsoft Office, Adobe and e-filing is highly desired.Proficiency in software technology, tools, and case management systems.Strong written and verbal communication skills, and attention to detail.Applicants are required to be eligible to lawfully work in the U.S. immediately; employer will not sponsor applicants for U.S. work opportunity. #LI-SK2#LI-SK2"
21,StateFarm,Summer 2023 Intern - Enterprise Research (Research Park UIUC),Current College Student at University of Illinois - Urbana-Champaign ,https://jobs.statefarm.com/main/jobs/28051?lang=en-us,"Research Company, Consumer and Industry trendsPrepare written reports and PowerPoint presentationsResearch technology and innovation as it relates to State Farm Business OpportunitiesDepartment specific research initiatives such as: HR, Marketing, Digital, Public Affairs and Administrative ServicesWork with Corporate Project LeadsPresent information to State Farm management"
22,StateFarm,Claim Specialist - Auto PIP/MPC - Austin / Remote,Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness ,https://jobs.statefarm.com/main/jobs/30393?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
23,StateFarm,Lead Marketing Data Strategist,"Minimum of a completed bachelor's degree3+ years' experience with data, analytics, modeling, and / or AIExperience using data to drive marketing tactics, audience analysis, and optimization across various media platforms and channelsAbility to collaborate and partner across a matrix organizationExperience managing business tech vendor relationships",https://jobs.statefarm.com/main/jobs/30565?lang=en-us,"Defines the overall Marketing Data Strategy, action plans and roadmaps on the topics of data analytics, optimization and data management.Develops strategies and roadmaps around the use of State Farm and vendor data to solve marketing problemsGuides teams in line with strategic vision while keeping the underlying business problems and frameworks in mind (budget, timelines, resources, and security)Identifies opportunities and possibilities of 3rd, 2nd and 1st party data which could be operationalized for optimizing business performance, improve processes and eliminate inefficienciesPrioritizes based on business outcomes, define goals, shares progress, with cross functional teamsAligns strategies to Enterprise Data Strategy and partners with cross functional teams to execute and implement data opportunities which will accelerate marketing data effortsBuilds strong relationships with internal stakeholders across the enterprise to help accomplish marketing objectives and to pursue initiative opportunitiesCollaborates closely across enterprise leadership and business stakeholders to ensure clearly defined goals, business outcomes and measures of successApplies understanding of business, data, and technology to evaluate opportunities, set direction and alignment with our organizational strategies and communicate visionRemains current on industry trends and brings forward opportunities for innovationProactively identifies opportunities for increasing efficiency and consistency within work processesIdentifies appropriate stakeholders and works collaboratively to encourage diverse perspectives"
24,StateFarm,Claim Specialist-Property Complex-Dallas-Hybrid,Competitive candidates demonstrate the following:,https://jobs.statefarm.com/main/jobs/30525?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
25,StateFarm,Claim Specialist – Property – Field/Dual Role – North Carolina,"Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness While this position will primarily support our in-office operations, there may be a need to complete physical inspections therefore, you must have the physical agility to allow for: lifting, carrying, and climbing a ladder; ability to navigate roofs at various heights for inspection of both residential and commercial structures; ability to crawl in tight spacesA valid driver's license is required",https://jobs.statefarm.com/main/jobs/26406?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
26,StateFarm,Claim Specialist – Property – Field/Dual Role – Louisiana,"Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness While this position will primarily support our in-office operations, there may be a need to complete physical inspections therefore, you must have the physical agility to allow for: lifting, carrying, and climbing a ladder; ability to navigate roofs at various heights for inspection of both residential and commercial structures; ability to crawl in tight spacesA valid driver's license is required",https://jobs.statefarm.com/main/jobs/24745?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
27,StateFarm,Bi-Lingual Claim Specialist-Property Complex-Dallas-Hybrid,"This is a Spanish Bilingual role, to qualify for this position you must take and pass a language proficiency exam",https://jobs.statefarm.com/main/jobs/30631?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
28,StateFarm,Claim Specialist – Property – Field/Dual Role – Ohio,"Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness While this position will primarily support our in-office operations, there may be a need to complete physical inspections therefore, you must have the physical agility to allow for: lifting, carrying, and climbing a ladder; ability to navigate roofs at various heights for inspection of both residential and commercial structures; ability to crawl in tight spacesA valid driver's license is required",https://jobs.statefarm.com/main/jobs/26322?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
29,StateFarm,Claim Specialist-Injury-Newark/Remote,"Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness Claim handling experience, preferably PIP/MPC (first party medical) or third party injury claimsBodily injury and property damage liability claims, as well as uninsured or underinsured motorist coverage claims",https://jobs.statefarm.com/main/jobs/30281?lang=en-us,"Investigating, evaluating, negotiating, and settling auto claims in an assigned area to include verification of coverage, legal liability and extent of damage to persons and property, which may require contact by telephone, correspondence, in person, or various electronic mediaApplying knowledge of policies, procedures, laws, statutes, and insurance regulations when determining coverage, liability, damages of injury (first and third party) and property damageRecognizing and reviewing claims requiring specialized handling, including identifying issues that may require the use of independent experts or vendorsUsing various electronic resources for claim handlingWorking in partnership with and provides instruction to claim associatesMost importantly delivering a remarkable customer experience through handling claims involving injury"
30,StateFarm,Claim Specialist – Property – Field/Dual Role – Oklahoma,"Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness While this position will primarily support our in-office operations, there may be a need to complete physical inspections therefore, you must have the physical agility to allow for: lifting, carrying, and climbing a ladder; ability to navigate roofs at various heights for inspection of both residential and commercial structures; ability to crawl in tight spacesA valid driver's license is required",https://jobs.statefarm.com/main/jobs/24626?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
31,StateFarm,Claim Specialist - Concordville - Remote,Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness ,https://jobs.statefarm.com/main/jobs/30619?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
32,StateFarm,Claim Specialist - Colorado - Remote,Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness ,https://jobs.statefarm.com/main/jobs/30618?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
33,StateFarm,Attorney,5-12 years' experience handling personal injury defense is preferredTrial experienceMust have a law degree from ABA accredited law school and excellent academic credentialsMust have active license to practice law in Illinois and be a member in good standing of the Illinois BarStrong automation/technology skills for lawsuit handling and courtroom presentationExperience working in a paperless electronic environment,https://jobs.statefarm.com/main/jobs/30100?lang=en-us,5-12 years' experience handling personal injury defense is preferredTrial experienceMust have a law degree from ABA accredited law school and excellent academic credentialsMust have active license to practice law in Illinois and be a member in good standing of the Illinois BarStrong automation/technology skills for lawsuit handling and courtroom presentationExperience working in a paperless electronic environment
34,StateFarm,Claim Specialist - Bloomington - Hybrid,Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness ,https://jobs.statefarm.com/main/jobs/30227?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
35,StateFarm,Claim Specialist - Lincoln - Remote,Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness ,https://jobs.statefarm.com/main/jobs/30244?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
36,StateFarm,Claim Specialist - Atlanta - Hybrid,Strong written and verbal communication skillsAbility to prioritize and timely complete workload while efficiently utilizing technology Strong critical thinking and decision-making skillsAccountability Resourcefulness ,https://jobs.statefarm.com/main/jobs/30226?lang=en-us,"Investigating, evaluating, negotiating, and settling claims Applying knowledge of policies, and insurance regulations when determining coverage, liability, & damagesContacting customers by telephone, written correspondence and/or various electronic mediaEffectively managing work through task driven queues while multi-tasking in a fast-paced call center environment Supporting our customers through personalized, caring, and simple interactions"
