,COMPANY,TITLE,QUALIFICATIONS,LINK,DESCRIPTION
11,Vizient,Networks Manager,"Relevant degree preferred.2 or more years of relevant experience in project management and event management required. Strong relationship and client management experience required.Demonstrated ability to manage deadlines, multiple projects and timelines desired.Proficiency utilizing Salesforce or similar CRM tool preferred.Some Vizient knowledge preferred.Willingness to travel.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Irving-TX-75062-Vizient-Corporate-HQ/Networks-Manager_24627R,"Maintain knowledge of network and Vizient offerings and keeps members informed through network events and interactions, member e-mails, news bulletins, and web content. Track and document network participation, satisfaction, and engagement metrics.Create network communications (e.g. meeting materials, web page, and/or social media content welcome messages, onboarding/orientation).Maintain current C-suite, listserv, and other member network rosters in customer relationship management database (CRM).Document and track network expenses relative to meeting budgets.Plans and executes in-person and virtual meetings (e.g., planning, continuing education, etc.)"
12,Vizient,Senior Software Quality Engineer,"Relevant degree preferred. Degree in Computer Science or a related field preferred.5 or more years of relevant experience in Test Automation frameworks in Agile required.Experience in SQL, ETL and data validation for comprehensive testing including functional, integration, performance, and security testing required.Experience in Selenium automation tool with different frameworks highly preferred.Solid experience in database and ETL testing with tools such as Informatica, Hadoop, MS SSIS, SQL Query preferred.Programming background with C#, .NET, or Java, and experience using open-source test automation tools preferred.Strong understanding of QA practices, black box / white box testing, risk-based testing, system testing, regression testing, exploratory testing practices, and a commitment to QA methodologies.Experience working with teams including Development, QA/Testers, and Business partners.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Irving-TX-75062-Vizient-Corporate-HQ/Senior-Software-Quality-Engineer_24711R,"Evaluate and implement software test automation tools and tooling standards to support sustainable and continuous test automation.Assist software developers with robust unit, component, commit, build and deploy Continuous Integration / Continuous Deployment (CI/CD) test automation as needed.Improve and maintain automation suite to be current, flexible, and designed to work within a continuous integration framework.Participate in sprint and project planning and execute on project commitments.Analyze and strengthen testing automation strategy and recommend and build processes using automation tools.Work with business stakeholders and develop subject matter expertise on technology and QA.Create a culture of continuous delivery using DevOps based strategies specific for QA team.Utilize various SDLC methodologies for on-time delivery."
13,Vizient,"Analyst, Spend Management","Relevant degree preferred.2 or more years of relevant experience required.Experience working with health care data preferredStrong analytical, database, and spreadsheet skills.Advanced knowledge of MS Office applications such as Excel, Access, Word and PowerPoint. Ability to meet rigorous deadlines, balance multiple priorities and achieve high levels of productivity while maintaining a high level of accuracy.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Cincinnati-OH-45229/Analyst--Spend-Management_24877R,"Work with and educate consultants on new or updated formats of deliverables, streamlined processes, or other pertinent changes.Prioritize and work with member data requests as directed by consultants and provide necessary follow up with the member to ensure timely receipt of complete and accurate data files.Maintain detailed records of data contact(s) and data processing idiosyncrasies for the member. Identify opportunities based on member data, proprietary comparison data, and national/regional benchmarks.Generate custom statistical and analytical reports as requested by consultants or members and provide timely solutions to ad hoc requests. Initiates follow up with members and/or vendors to receive completed, formatted RFPs."
15,Vizient,Lead Security Operation Center Engineer,"Relevant degree preferred. Bachelor's degree or above preferred.7 or more years of experience required in cybersecurity, working in a security operations center or related role.Strong technical experience in system solutions and infrastructure security, including cloud platforms.Strong and proven automation skills and experience.Proven experience communicating business risk from cybersecurity topics.Solid understanding of network and web protocols.Good problem-solving and analytical skills.Certified Information Systems Security Professional (CISSP) or other relevant security certification is a plus.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Virtual-Office/Lead-Security-Operation-Center-Engineer_24760R-1,"Represent the Security Operations Center as the subject matter expert (SME) regarding detection and response.Monitor and analyze security events to identify potential security threats.Triages and prioritizes detected incidents. Documents and communicates confirmed issues with management.Implement and maintain security controls to protect the organization's assets.Work closely with other teams within the organization to ensure that security controls are properly implemented and maintained and acts as a consultant on security best practices.Provide guidance and mentorship to improve analyst skill sets.Work closely with other teams within the organization to ensure that security controls are properly implemented and maintained and acts as a consultant on security best practices.Provide guidance and mentorship to improve analyst skill sets.Designs and Implements Security Playbooks and Processes in SOAR Platform.Supports the development of security processes and procedures by validating report findings to reduce false positives, use of tools to automate the review process, and recommending technology upgrade opportunities for the team."
16,Vizient,Software Engineer - Robotic Process Automation,"Relevant degree preferred.2 or more years of relevant experience in software development required. (C#, VB.Net, Java, etc).Experience in development using UiPath RPA software preferred.Experience in SQL (any database) preferred.Knowledge of any flavor of Agile software development preferred.Experience with any public cloud vendor preferred.Experience in business or health care environment preferred.You must be authorized to work in the United States without sponsorship.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Irving-TX-75062-Vizient-Corporate-HQ/Software-Engineer---Robotic-Process-Automation_24804R,"Stay current with certification and training programs.Successfully complete UiPath Associate training Certification Training courses 1-22 and six advanced Certification courses.Work within a Scrum environment with Azure DEV-OPS team.Engage in RPA Software development design with architect, Business Analysts (BA) and developers for user Stories/Task and for point estimates.Apply RPA/Team workflow design best practices including Robotic Enterprise Framework (REFramework) when developing and/or maintaining workflows for Test Driven Developments. Test driven development will be used along with logging the process and defects.Review workflows developed by other RPA Developers to ensure compliance with internal control/security/audit requirements.Assist the Operations administrator to support existing applications.Provide educational presentations to team on technology related subjects."
17,Vizient,Sourcing Director (IT Procurement),"Relevant degree preferred.7 or more years of experience in supply chain management, operations, management science, business, finance, accounting, contract administration, procurement or related field is required.Management experience required.Experience in one or more of the following categories: medical surgical, facilities and support services, and/or IT and Professional services required.Negotiate contracts and long term procurement agreements preferred.Healthcare experience preferred.Must be able to work in a Labor/Management Partnership environment.Project Management (PMP) certification.Certified Professional Contracts Manager Certification CPCM).Willingess to travel.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Irving-TX-75062-Vizient-Corporate-HQ/Sourcing-Director--IT-Procurement-_24913R,"Financial, Cost & Spend Analysis for assigned categories to provide meaningful and valid comparisons.Identify, develop and manage supplier relationships.Provide Category Management expertise to the relevant stake-holders teams to optimize overall supply chain performance for affordability, availability, quality and risk.Provide supply market analysis and develop/discover information sources and analytical techniques for assigned categories.Develop and manage strategies for complex negotiations.Manage stakeholder client teams.Lead the supplier selection process for categories.Manage the contract creation process to ensure business and legal needs are incorporated.Provide leadership on communication strategies for key sourcing initiatives.Contribute to the identification of objectives, deliverables, timelines, and general needs for one area of a project.Provide overall leadership and serves as the professional advisor to other Buy to Pay leaders on projects."
18,Vizient,Senior Analyst - Financial Insights & Reporting,"Relevant degree in Accounting, Finance, or Business Administration preferred. Master’s degree desired.5 or more years of relevant experience required. (i.e., Profit & Loss analysis, financial analysis and spreadsheet modeling).Advanced knowledge of Microsoft Office Suite (Excel and PowerPoint) required.Reporting experience with cloud based financial systems such as Adaptive Insights or Anaplan or similar applications (SAP or Oracle) required.Foundational knowledge of general accounting principles (i.e., Revenue recognition, financial statement interpretation, budget process, etc.)Excellent attention to detail, strategic thinker, and the ability to tell a story with solid presentation skills.Ability to thrive under pressure, meet tight deadlines and demonstrate strong organizational and communication skills (both verbal and written).Experience supporting and working with cross-functional teams in a dynamic environment.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Irving-TX-75062-Vizient-Corporate-HQ/Senior-Reporting-Analyst_24694R,"Support reporting and insight activities related to corporate targets to include awareness of internal customers’ information and insight requirements, data accessibility, reporting processes and insight development.Coordinate with relevant stakeholders to design reports and ensure integration with enterprise and financial information systems (Adaptive Insights).Implement a regular cadence and review process for all reports to ensure timely dissemination of information and create a forum for sharing insights that enable action.Partner with finance team members to gather input for Management’s Discussion and Analysis (MD&A) used for internal and external reporting.Develop industry and business acumen to provide relevant insights."
19,Vizient,Senior Category Manager - Ortho,"Relevant degree preferred.5 or more years of experience working with contracts and negotiations required.Experience in a health care environment preferred.Demonstrated expertise in competitive bidding, and management of high profile agreements preferred.Financially savvy with working with expense and revenue budgets preferred.Excellent verbal, written presentation skills preferred.Willingness to travel.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Irving-TX-75062-Vizient-Corporate-HQ/Sr-Portfolio-Executive---Ortho_23962R,"Manage a high complexity portfolio of orthopedic agreements.Conduct product and market assessments and market research for assigned categories.Develop contracting strategies that will deliver unique value to support individual members, supply networks, academic medical centers as well as customers and clients in non-health care marketsManage the competitive bid process by negotiating favorable terms and conditions.Implement new programmatic offerings while maintaining practical knowledge of the health care industry, market dynamics and new technology.Develop and manage relationships with members, suppliers, and alliances to ensure satisfaction through effective, timely communication and problem resolution.Partner with the orthopedic council."
21,Vizient,"Staff Associate, Implementation, Provista","Relevant degree preferred.2 or more years of relevant experience required.Experience in health care, supply chain and Group Purchasing Organizations (GPOs) required.Ability to build relationships with internal teams, and connect with distribution partners, suppliers, and end-user customers.Prioritization and Project Management skills needed.Knowledge of Microsoft Outlook, Excel, Word, and PowerPoint.Customer facing facilitation and presentation skills.Knowledge of Salesforce is a plus.Willingness to travel.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Irving-TX-75062-Provista-Corporate-HQ/Staff-Associate--Implementation--Provista_23704R,"Lead multiple implementation and contract connection projects.Build and maintain relationships with distributors, suppliers, account executives, and member customers.Partner with Account Executives and analysts regarding contract, cost, and tier analysis to build an implementation plan of action in salesforce.Pre-populate contract forms and submit contract requests (Online Tier Activation (OTA), Letter of Commitment (LOC), Letter of Participation (LOP) in Contract Price Activation (CPA).Follow up with suppliers and distributors to ensure contract connections are complete and tier levels are accurate.Resolve vendor contract request denials or contract approvals with exception.Participate on member calls with Account Executive for customer needs assessment and collaborates with Account Executive on service and support strategy and will be tracked in Salesforce.com.Support members by responding to inquiries or requests for research and providing issue resolution as needed.Support accurate membership practices to ensure clean rosters are maintained for successful implementations."
22,Vizient,"Senior Consultant, PS Supply Chain Services","Bachelor's degree preferred. Advanced degree a plus. Lean training or experience is recommended.5 or more years of relevant healthcare supply chain or consulting experience is required.New process or program implementation experience with large, academic, or integrated delivery networks as well as an understanding of healthcare distribution.Supervisory and/or management experience required.Ability to analyze, interpret and present data in meaningful ways required. Demonstrate moderate to advanced proficiency in Excel required.Ability to travel regularly and expeditiously throughout the year to meet clients’ needs and timetables.Preferred location for this role would be in the Central or Mountain Time Zones.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Virtual-Office/Senior-Consultant--PS-Supply-Chain-Services_23294R,"Utilize project management methodology to guide work efforts, providing advanced interpretation of results and uses data to drive change in process and behavior.Develop, execute, and track project plans that meet or exceed the schedule, budget and expected value to the member. Facilitates member meetings and discussions, presents recommendations to senior leadership. Manages mid-level to senior-level member relationships and expectations.Proactively identify project issues and recommend viable solutions.Identify possible opportunities to upsell and discuss ideas with the internal project team.Develop analytic models, conduct analyses activities, and present analyses to senior leadership.Outline a plan for developing or improving products, services, tools, and methods in functional area of focus.Leverage team members to participate in the creation of intellectual capital and shares example deliverables with colleagues.Act as a resource for less experienced consultants on data interpretation and storytelling."
23,Vizient,"Director, Audit Analytics, Quality & Reporting","Relevant degree in Accounting or Finance preferred.7 or more years of relevant experience required.Applied knowledge of the Institute of Internal Auditors (IIA) Competency Framework© required. Relevant audit certification preferred. (e.g., CIA, CPA, CISA, CFE)Relational database experience with a deep understanding of technology and how to leverage its use. (e.g., Aqua Data, SQL, Python, Tableau, Alteryx, RPA, ML, AI, IDEA, and Power BI) Demonstrated knowledge in several diverse disciplines to include Contract Compliance (e.g., Group Purchasing Organization contracting), advanced technical & analytical skills, data analysis, effective communications, and finance & accounting practices and methods. Ability to articulate expected performance standards and outcomes and align work with culture and departmental objectives using an energetic and approachable style. ",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Irving-TX-75062-Vizient-Corporate-HQ/Director--Audit-Analytics--Quality---Reporting_24725R-1,"Set and adapt priorities for the team based on established departmental strategies, collaborate with other leaders, and support Audit Services’ objective of being a trusted business partner. Assist Sr. Director to define and develop system/business needs, requirements, and enhancements.Assist in developing / administering benchmarks, policies, and key performance indicators (KPIs) for projects. Manage team workload and coach team for career growth and progression while promoting wellbeing to support engagement and providing technical guidance, as needed. Understand and draw conclusions on strategic issues and regularly communicates results to the Sr. Director of potential team, case, and project related issues. Collaborate with the Sr. Director and key stakeholders on large anomalies to ensure desired outcomes are beneficial to internal and external customers. Support and demonstrate awareness of Audit Services Quality Assurance and Improvement Program."
24,Vizient,Senior Digital Employee Experience Researcher,"Relevant degree is preferred. Human-Centered Design and Development Degree desired.5 or more years of experience conducting user research in user-centered and service design focused environments is required.Advanced proficiency in evaluating user interactions and identifying opportunities to improve employee experiences; also required is a demonstrated ability to conduct remote and in-person usability studies.Proven track record executing all aspects of the research phase such as: conduct surveys, journey mapping, benchmark studies, usability testing, A/B testing, Persona Research, Focus Group and Interview Research.Ability to use qualitative and quantitative skills to arrive at well thought-out, and data supported recommendations.Demonstrated ability to translate stakeholder needs into clear research objectives and design thinking activities.Ability to work collaboratively in a team environment and comfortable in a fast-paced environment.Experience with Topic Modeling and AI/ML is preferred.Must be authorized to work in the United States without sponsorship.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Chicago-IL-60607/Senior-Digital-Employee-Experience-Researcher_24684R,"Collaborate with stakeholders to help facilitate design thinking sessions and apply design thinking principles to deliver effective solutions for a range of strategic projects/solutions.Identify the best research method or mix of methods needed for a project based on research question assessments, timelines, and available resources.Apply both quantitative and qualitative methods in user research studies (in-person and remote) including methods such as: conduct surveys, journey mapping, benchmark studies, usability testing, A/B testing, Persona Research, Focus Group and Interview Research.Conduct journey mapping and design thinking activities and collaboratively work with stakeholders to socialize and communicate employee pain points, employee expectations and needs through aggregated learnings and established best practices.Synthesize qualitative research findings with other available quantitative metrics to cross-analyze and translate data into results that have a clear, direct impact on user experience."
25,Vizient,"Associate Analyst, Provista","Relevant degree preferred.No previous experience required.Organizational skills and professional written and verbal communication skills are required.Knowledge of computer skills and applications including MS Office Applications such as Excel, Access, Word, and PowerPoint ideal.Ability to meet rigorous deadlines, balance multiple priorities and achieve high levels of productivity while maintaining a high level of accuracy.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Worthington-MN-56187/Associate-Analyst--Provista_24609R,"Perform moderate level analysis and research in medical products and services.Research and analyze opportunities to produce results and to identify opportunities for cost savings, standardization, and efficiencies.Design and create charts, graphs, tables, and reports to support findings; develop recommendations.Collaborate with internal and external clients to resolve data issues related to business activities.Compile and present analytics to both internal and external clients.Demonstrate teamwork and collaboration with customer service orientation.Meet rigorous deadlines and achieve high levels of productivity while maintaining a high level of accuracy."
27,Vizient,Pharmacy Executive,"Pharmacy degree required.2 or more years of relevant experience in pharmacy required.Experience in pharmacy contracting preferred.Knowledge of the 340B Drug Pricing Program preferred.Strategic and rigorous analytical agility while using sound judgment to set objectives is desired.Leadership, presentation, and cross-functional interaction skills with a proven track record of delivering results needed.Willingness to travel.The ideal candidate will work at our corporate office and should reside in the DFW area.",https://vizient.wd1.myworkdayjobs.com/en-US/Vizient_Careers/job/Irving-TX-75062-Vizient-Corporate-HQ/Pharmacy-Executive_24678R,"Perform account management activities with contracted pharmaceutical manufactures for generic, brand, biosimilar, biologic, rare disease, proprietary and specialty medications.Grow contracted products through existing relationships with manufacturers and secure new contracted supplier partners through periodic business reviews and strategic planning meetings.Negotiate contract agreements with new and existing pharmaceutical manufacturers.Understand the pharmaceutical health care industry dynamics, competitive structures, and strategies to effectively contract for and market the advantages of Apexus’ products and services.Understand and evaluate the use of drugs in 340B-eligible hospitals and clinics outpatient drug class of trade.Serve as a category expert by communicating successes, and challenges for internal and external stakeholders. Identifies opportunities for improving stakeholder satisfaction and engagementCreate product specific marketing approaches to increase contract utilizationSeek input from legal counsel and / or task forces to understand participants’ needs and incorporate into contracting initiatives.Represent Apexus at meetings by preparing and delivering presentations.Conduct pharmacy product and market assessments and research to build value propositions for prospective suppliers.Conduct ongoing price monitoring and contract maintenance to assure market-relevant pricing.Participate in and prepare budgets, forecasts, and revenue plans to measure pharmacy contract performance against program objectives."
