,CATEGORY,COMPANY,TITLE,QUALIFICATIONS
10,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, Mobile Vision (PhD)"," Currently has, or is in the process of obtaining, a PhD degree in Computer Science, Electrical Engineering, or Electrical and Computer Engineering in the field of computer vision, machine learning, computer graphics 2 years of extensive experience solving analytical problems using quantitative approaches Comfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources 2 years of experience in machine learning and optimization 2 years of experience in Python or other related language Familiarity with deep learning libraries, like PyTorch Experience building systems based on machine learning and/or deep learning methods Interpersonal experience: cross-group and cross-culture collaboration Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employment.  B.Sc. or M.Sc. degree in the field of Computer Vision, Machine Learning, Computer Graphics, Robotics or similar Ability to communicate complex research in a clear, precise, and actionable manner Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as first-authored publications at leading workshops or conferences such as,  NeurIPS, ICLR, CVPR, ICCV, ECCV, ICML, or similar Demonstrated software engineering experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. GitHub) Intent to return to degree-program after the completion of the internship/co-op"
11,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, Eye Tracking Applications Research (PhD)"," Currently has, or is in the process of obtaining, a PhD degree in the field of Computer Science, Machine Learning, Computational Neuroscience, Experimental Psychology or a related STEM field 3+ years of experience, including undergraduate and graduate research, working in eye tracking, psychophysics, computational modeling, or related areas High levels of creativity and quick problem solving capabilities Interpersonal skills: cross-group and cross-culture collaboration 2+ years experience with game engines, scientific programming languages or data analysis such as Unity, Unreal, Python, MATLAB, R, and/or similar relevant approaches Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employment.  Demonstrated data science or software engineer experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. GitHub) Intent to return to degree-program after the completion of the internship Proven track record of achieving results as demonstrated in accepted papers at top computer vision, machine learning, neuroscience, psychology, or HCI related conferences (such as CVPR, IEEEVR, NeurIPS, CHI, etc.) or journals"
12,Data Scientist/Data Analyst,Meta," Research Scientist, Applied Computer Vision"," Experience holding a faculty, industry, or government researcher position Publications in machine learning, AI, computer science, statistics, applied mathematics, data science, or related technical fields Experience leading a team in solving modeling problems using AI/ML approaches Experience in applying research to production problems Experience communicating research for public audiences of peers Knowledge in a programming language Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employment Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.  1+ years of work experience in a university, industry, or government lab(s), in a role with primary emphasis on AI research Experience driving original scholarship in collaboration with a team Experience showing first-author publications at peer-reviewed AI conferences (e.g., NeurIPS, CVPR, ICML, ICLR, ICCV, and ACL) Experience in developing and debugging in C/C++, Python, or C#"
13,Data Scientist/Data Analyst,Meta,Research Scientist," Ph.D. in Physics, Chemical Engineering, Chemistry, Materials Science, Mechanical Engineering, Electrical Engineering or a related technical field. Experience in technical leadership, architecting, developing, and launching hardware/software projects. Experience in quantitative measurements of noisy data, through e.g. demonstrated track record in experimental physics, chemistry, data science or a similar discipline. Experience in modeling physical phenomena with analytical, numerical and experimental methods. Demonstrated track record of starting and leading interdisciplinary research and engineering projects. Experience communicating projects to both technical and non-technical audiences. Experience working on cross-functional teams and matrixed organizations..  Experience working on a wide range of technologies spanning multiple disciplines. Experience modeling and hands-on development of carbon capture systems, such as direct air capture."
14,Data Scientist/Data Analyst,Meta,"Visiting Research Engineer, Language"," Specialized experience in one or more of the following machine learning/deep learning domains:  Language: NLP, ASR, TTS, Conversational AI Experience developing language algorithms or language infrastructure in C/C++ or Python Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.  Publications in Machine Learning, AI, computer science, statistics, applied mathematics, data science, or related technical fields Experience with distributed systems or on-device algorithm development Experience in deep learning and PyTorch Experience contributing to AI Publications"
15,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, AI Systems Machine Learning (PhD)"," Currently has, or is in the process of obtaining, a PhD Degree in Machine Learning, Systems,  Artificial Intelligence, or related fields Must obtain work authorization in the country of employment at the time of hire and maintain ongoing work authorization during employment. Experience in C, C++, Python, Lua or other related programming language.  Publications or experience in systems, computer architectures, compiler and programming languages, security and privacy, machine learning, AI, computer vision, optimization, computer science, statistics, applied mathematics, or data science Experience in real-system implementations Experience solving analytical problems using quantitative approaches Ability to manipulate and analyze complex, large scale, high-dimensionality data from varying sources Experience in utilizing theoretical and empirical research to solve problems Experience building systems based on machine learning and/or deep learning methods Intent to return to degree-program after the completion of the internship/co-op Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as first-authored publications at leading workshops or conferences such as NeurIPS, ICML, ICLR, MLSys, ISCA, ASPLOS, CGO, PLDI, PACT, HPCA, MICRO"
16,Data Scientist/Data Analyst,Meta,"Research Scientist, Applied Computer Vision"," Experience holding a faculty, industry, or government researcher position Publications in machine learning, AI, computer science, statistics, applied mathematics, data science, or related technical fields Experience leading a team in solving modeling problems using AI/ML approaches Experience in applying research to production problems Experience communicating research for public audiences of peers Knowledge in a programming language Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employment Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.  1+ years of work experience in a university, industry, or government lab(s), in a role with primary emphasis on AI research Experience driving original scholarship in collaboration with a team Experience showing first-author publications at peer-reviewed AI conferences (e.g., NeurIPS, CVPR, ICML, ICLR, ICCV, and ACL) Experience in developing and debugging in C/C++, Python, or C#"
17,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, Product Algorithm Research (PhD)"," Currently has, or is in the process of obtaining, a PhD degree in the field of Computer Science or related technical field, with emphasis in machine learning, recommender systems, statistics, algorithms, and optimization. 2+ years experience  manipulating and analyzing complex, high-dimensionality large scale data in Python or R Past experience communicating complex quantitative analysis in a clear, precise, and actionable manner Proven track record of solving difficult analytical problems using quantitative approaches Experience using machine learning and deep learning frameworks, such as PyTorch, TensorFlow or scikit-learn Experience working with large data sets, experience working with distributed computing tools a plus (Map/Reduce, Hadoop, Hive, etc.) Experience working with large data sets Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employment.  Experience working with distributed computing tools such as Map/Reduce, Hadoop, Hive, or similar Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as first-authored publications at leading workshops or conferences such as KDD, WWW, WSDM or AAAI Intent to return to degree-program after the completion of the internship/co-op"
18,Data Scientist/Data Analyst,Meta,AI Research Scientist," Ph.D. and publications in machine learning, AI, computer science, statistics, applied mathematics, data science, or related technical fields Proven work experience in a university or industry lab(s), in a lead role with primary emphasis on AI research Experience in theoretical and empirical research and for addressing research problems Experience communicating research for public audiences of peers Knowledge in a programming language.  Experience leading a team in solving modeling problems using AI/ML approaches First-author publications at peer-reviewed AI conferences (e.g. NeurIPS, CVPR, ICML, ICLR, ICCV, ACL, Interspeech and ICASSP) Experience driving original scholarship in collaboration with a team Experience in developing and debugging in C/C++, Python, or C#"
19,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, AI Applied Research - Machine Learning (PhD)"," Currently has, or is in the process of obtaining a PhD degree in the field of Machine Learning, Artificial Intelligence, Computer Science, Information or Multimedia Retrieval, Mathematics, or similar Must obtain work authorization in the country of employment at the time of hire, and maintain ongoing work authorization during employment Experience with Python, C++, Java or other related language Experience with deep learning frameworks such as Pytorch or Tensorflow.  Demonstrated experience and self-driven motivation in solving analytical problems using quantitative approaches ML/ AI research and/ or work experience in information retrieval problems, generative approaches, and/ or Natural Language Processing, CV, or Speech/ Audio Ability to communicate complex research in a clear, precise, and actionable manner Experience creating and optimizing large-scale systems based on Machine Learning (Deep Learning) methods Intent to return to a degree-program after the completion of the internship/co-op Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as publications at leading workshops or conferences such as NeurIPS, ICLR, AAAI, RecSys, KDD, IJCAI, CVPR, ECCV, ACL, NAACL, EACL, ICASSP, or similar Demonstrated software engineer experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. GitHub) Experience working and communicating cross functionally in a team environment"
20,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, Embodied AI & Robotics (PhD)"," Currently has, or is in the process of obtaining, a PhD in Artificial Intelligence, Robotics, or related fields Experience in deep learning frameworks (such as pytorch, tensorflow), C, C++, Python Must obtain work authorization in the country of employment at the time of hire and maintain ongoing work authorization during employment..  Publications or experience in robotics, embodied AI, human-robot interaction, machine learning, computer vision, optimization, computer science, statistics, applied mathematics, or data science Experience solving analytical problems using quantitative approaches Experience with manipulating and analyzing complex, large scale, high-dimensionality data from varying sources Experience building systems based on machine learning and/or deep learning methods Intent to return to degree-program after the completion of the internship/co-op Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as publications at leading workshops or conferences in Machine Learning (NeurIPS, ICML, ICLR), Robotics (ICRA, IROS, RSS, CoRL), Computer Vision (CVPR, ICCV, ECCV) and NLP (ACL, NAACL)."
21,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, Sensor Fusion/ML (PhD)"," Currently has, or is in the process of obtaining, a PhD degree in the field of Computer Science, Applied Math, Physics or a related STEM field High levels of creativity and quick problem solving capabilities Interpersonal skills: cross-group and cross-culture collaboration Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employment Strong python/pytorch, familiarity with software development best practices, debugging/profiling Understanding of statistical multi-object tracking, computer vision, motion state estimation, sensor fusion, and machine learning Experience with multiple object tracking and with one or more perception sensors (radar, camera, lidar, ultrasonics, etc.).  Demonstrated software engineer experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. Github) Experience with sensor fusion methods, Pytorch, numerical optimization Experience with basic optical systems, with an emphasis on the optics of the human eye Experience implementing machine learning algorithms with Python Intent to return to degree-program after the completion of the internship Proven track record of achieving results as demonstrated in accepted papers at top sensor fusion and/or machine learning related conferences such as ICLR, ICML, NeurIPS, etNeurIPS, ETRA, SIAM Conference on Mathematics of Data Science, International Conference on Multisensor Fusion and Integration for Intelligent Systems (MFI), etc"
22,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, AI  Machine Learning Natural Language Processing PhD"," Currently has, or is in the process of obtaining a PhD degree in the field of Machine Learning, Artificial Intelligence, Deep Learning, Natural Language Processing, Multimodal NLP+Vision, or similar Experience with Python, C++, Java or other related language Experience with deep learning frameworks such as Pytorch or Tensorflow Must obtain work authorization in the country of employment at the time of hire, and maintain ongoing work authorization during employment.  Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as publications at leading workshops or conferences such as NeurIPS, ICML, EMNLP, ACL, NAACL, AAAI, etc. Experience with ML areas such as natural language processing, audio processing, text-to-speech etc. Extensive experience solving analytical problems using quantitative approaches Experience manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources Strong interest in theoretical and empirical research and for answering hard questions with research Experience building systems based on content understanding and content generation ML methods Demonstrated software engineer experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. GitHub) Experience working and communicating cross functionally in a team environment Intent to return to degree-program after the completion of the internship/co-op"
23,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, Responsible AI (PhD)"," Currently has, or is in the process of obtaining a PhD degree in Machine Learning, Artificial Intelligence, Computer Vision, Computer Science or similar Experience with deep learning frameworks such as PyTorch Must obtain work authorization in the country of employment at the time of hire, and maintain ongoing work authorization during employment.  Intent to return to degree-program after the completion of the internship/co-op ML/ AI research and/ or work experience in AI Fairness, Robustness, adversarial AI, or similar topics Experience manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources Experience communicating complex research in a clear, precise, and actionable manner Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as publications at leading workshops or conferences such as FAccT, AIES, CVPR, ICCV, ECCV, ICML, NeurIPS, or ICLR Experience building systems based on machine learning, reinforcement learning and/or deep learning methods Demonstrated software engineer experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. GitHub) Experience working and communicating cross functionally in a team environment Comfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources"
24,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, Assistant NLP (PhD)"," Currently has, or is in the process of obtaining a PhD degree in Natural Language Processing, Machine Learning, or a related field. Must obtain work authorization in the country of employment at the time of hire, and maintain ongoing work authorization during employment. 3+ years of experience in PyTorch. Research and/or work experience in machine learning, deep learning, and/or Natural Language Processing. Interpersonal experience: cross-group and cross-culture collaboration.  Intent to return to degree-program after the completion of the internship/co-op. Comfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources. Proven track record of achieving results as demonstrated by grants, fellowships, patents, as well as first-authored publications at workshops or conferences such as ACL, EMNLP, NAACL, AAAI, ICML, NeurIPS, ICLR or similar. Ability to communicate complex research in a clear, precise, and actionable manner. 1+ year of experience in theoretical and empirical research and for answering hard questions with research. Interpersonal experience: cross-group and cross-culture collaboration. Experienced with the development of enterprise level AI, machine learning and deep learning platform involving big data management and GPU compute. Experienced with the development of enterprise level AI, machine learning and deep learning platform involving big data management and GPU compute. Experienced with training deep neural networks for key Speech tasks such as speech recognition, speech translation, classification, semantic segmentation, object detection, etc."
25,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, AI Applied Research - NLP (PhD)"," Currently has, or is in the process of obtaining a PhD degree in Computer Science, Artificial Intelligence, Natural Language Processing, Speech Recognition, Sentiment Analysis, or similar Must obtain work authorization in country of employment at the time of hire and maintain ongoing work authorization during employment Experience in PyTorch, Python or C/C++ Research and/or work experience in Machine Learning, Deep Learning, and/or Natural Language Processing.  Comfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources Proven track record of achieving results as demonstrated by grants, fellowships, patents, as well as first-authored publications at workshops or conferences such as ACL, EMNLP, NAACL, AAAI, ICML, NeurIPS, ICLR or similar Experience communicating complex research in a clear, precise, and actionable manner Interpersonal experience: cross-group and cross-culture collaboration Experience with the development of enterprise level AI, Machine Learning, and Deep Learning platform involving big data management and GPU compute Experience with training deep neural networks for key NLP tasks Intent to return to degree-program after the completion of the internship/co-op"
26,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, Assistant Multimodal (PhD)"," Currently has, or is in the process of obtaining a PhD degree in Machine Learning, Computer Vision, Natural Language Processing, or a related field. Must obtain work authorization in the country of employment at the time of hire, and maintain ongoing work authorization during employment. 3+ years of experience in PyTorch or C/C++. Research and/or work experience in Machine Learning, Deep Learning, Computer Vision, and/or Natural Language Processing. Interpersonal experience: cross-group and cross-culture collaboration.  Intent to return to degree-program after the completion of the internship/co-op. Comfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources. Proven track record of achieving results as demonstrated by grants, fellowships, patents, as well as first-authored publications at workshops or conferences such as CVPR, ICCV, ECCV, ACL, EMNLP, NAACL, AAAI, ICML, NeurIPS, ICLR or similar. Ability to communicate complex research in a clear, precise, and actionable manner. Experienced with the development of enterprise level AI, machine learning and deep learning platforms involving big data management and GPU compute. Experienced with training deep neural networks for key Speech tasks such as speech recognition, speech translation, classification, semantic segmentation, object detection, etc."
27,Data Scientist/Data Analyst,Meta,Visiting Researcher," Currently has, or is in the process of obtaining, a PhD degree in a technical field such as Computer Science Knowledge in Machine Learning Knowledge in a programming language Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employment.  Experience building systems based on machine learning and/or deep learning methods Research and software engineer experience demonstrated via an internship, work experience, coding competitions, or open-source contributions Knowledge in Python, Lua, C++, C, C# and/or Java"
28,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, AI-Driven Neural Interfaces for AR/VR (PhD)"," Currently has, or is in the process of obtaining a PhD, in one or more of the following fields: machine learning, speech and language technologies, signal processing, electrical engineering, computer science, statistics, physics, or related fields. Research experience in machine learning, deep learning, computer vision and/or natural language processing. Programming experience in Python and hands-on experience with frameworks such as PyTorch. Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employment.  Intent to return to degree program after the completion of the internship. Demonstrated software engineering experience via an internship, work experience, coding competitions, open source contributions, or research. Working in research environments where rapid iteration and flexibility is prioritized. Experience with productizing new research results. Experience in neuroscience, EMG, brain-machine interfaces, or human-computer interactions Experience with scientific communication tools (e.g. jupyter, matplotlib)"
29,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, AI Applied Reinforcement Learning (PhD)"," Currently has, or is in the process of obtaining a PhD degree in the field of Reinforcement Learning Experience with Python, C++, Java or other related language Experience with deep learning frameworks such as Pytorch or Tensorflow Must obtain work authorization in the country of employment at the time of hire, and maintain ongoing work authorization during employment.  Experience with reinforcement learning in applied areas beyond simple simulators Extensive experience solving analytical problems using quantitative approaches Experience manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources Strong interest in theoretical and empirical research and for answering hard questions with research Experience building systems based on machine learning, reinforcement learning and/or deep learning methods Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as publications at leading workshops or conferences such as ICML, NeurIPS, or ICLR Demonstrated software engineer experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. GitHub) Experience working and communicating cross functionally in a team environment Intent to return to degree-program after the completion of the internship/co-op"
30,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, Game AI (PhD)"," Currently has, or is in the process of obtaining a PhD degree in the field of Machine Learning, Artificial Intelligence, Reinforcement Learning, Optimization, Game Theory, Computational Science or similar Experience in Python,  C++ or other related languages Must obtain work authorization in the country of employment at the time of hire, and maintain ongoing work authorization during employment.  Experience in game theory, reinforcement learning, planning, search algorithms, and/or the development of game AI systems Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as publications at leading workshops or conferences such as NeurIPS, ICML, ICLR, or AAAI Comfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources Comfort implementing highly performant search and planning algorithms Experience communicating complex research in a clear, precise, and actionable manner Experience building large-scale machine learning systems and training with large datasets Demonstrated software engineering experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. GitHub) Intent to return to degree-program after the completion of the internship/co-op"
31,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, AI Machine Learning Ranking (PhD)"," Currently has, or is in the process of obtaining a PhD degree in the field of Machine Learning, Artificial Intelligence, Deep Learning, Computer Vision, Natural Language Processing, or similar Experience with Python, C++, Java or other related language Experience with deep learning frameworks such as Pytorch or Tensorflow Must obtain work authorization in the country of employment at the time of hire, and maintain ongoing work authorization during employment.  Experience with ML areas such as ranking, retrieval, user modeling, AutoML, Transformer, semi/self-supervised learning, and graph learning Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as publications at leading workshops or conferences such as ICML, NeurIPS, ICLR, KDD, ACL, EMNLP, CVPR, etc. Extensive experience solving analytical problems using quantitative approaches Experience manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources Strong interest in theoretical and empirical research and for answering hard questions with research Experience building systems based on machine learning, reinforcement learning and/or deep learning methods Demonstrated software engineer experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. GitHub) Experience working and communicating cross functionally in a team environment Intent to return to degree-program after the completion of the internship/co-op"
32,Data Scientist/Data Analyst,Meta,"Research Scientist Intern, AI  Machine Learning Computer Vision (PhD)"," Currently has, or is in the process of obtaining a PhD degree in the field of Machine Learning, Artificial Intelligence, Deep Learning, Computer Vision, Multimodal Vision + Natural Language Processing, Image Generation, or similar Experience with Python, C++, Java or other related language Experience with deep learning frameworks such as Pytorch or Tensorflow Must obtain work authorization in the country of employment at the time of hire, and maintain ongoing work authorization during employment.  Proven track record of achieving significant results as demonstrated by grants, fellowships, patents, as well as publications at leading workshops or conferences such as CVPR, ICCV/ECCV, NeurIPS, ICML, ICLR, SIGGRAPH, etc. Experience with ML areas such as computer vision Extensive experience solving analytical problems using quantitative approaches Experience manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources Strong interest in theoretical and empirical research and for answering hard questions with research Experience building systems based on content understanding and content generation ML methods Demonstrated software engineer experience via an internship, work experience, coding competitions, or widely used contributions in open source repositories (e.g. GitHub) Experience working and communicating cross functionally in a team environment Intent to return to degree-program after the completion of the internship/co-op"
33,Data Scientist/Data Analyst,Meta,Postdoctoral Researcher - computer vision," Currently has or is in the process of obtaining a PhD degree in Computer Science or related field or relevant experience Track record of publications that demonstrate experience in a quantitative domain. Experience collaborating within a team to solve analytical problems using quantitative approaches Ability to manipulate and analyze high-volume, high-dimensionality data from varying sources. Knowledge in a programming language. Must obtain work authorization in country of employment at the time of hire, and maintain ongoing work authorization during employment..  First-author publications at peer-reviewed AI conferences (e.g. CVPR, ICCV, ECCV, NeurIPS, ICML and ICLR). Experience conducting original research that can be applied to deep learning research at Meta AI."
